Pair_Speaker_turn,PairID,PersonID,Speaker,Speaker_original,Turn,Word,Start Time,End Time,Backchannel,Overlap,Contested,Duration,Sentiment,word_count,groupId,Task_Conflict,Relationship_Conflict,StageCluster,Stage
20240521_1823_WBLMay69KAN0_Both_A_18,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,42,for the intellectual and academic and monetary value of your ip so the university has kind of analysts of its own and evaluator of its own and that's not to say that the,0.19240222244120525,358.53943,0.0,0.696969696969697,1.0,13.24167,0.71,0.03229061553985873,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_A_A_19,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,43,price of the ip portfolio doesn't you know is is your complete value obviously you have so much more potential and we hope that you can come back from completely paid or paid and unpaid depending on how long it was symmetrical and you know produce even more quality research however i think it is important to keep in mind that this lump sum that will be paying you you know is for the quality and content of the research not necessarily for what you plan to do with it afterwards and also it's important to keep in mind that you know the quality or the the value of taking time off whether it be to go on your ceiling to and clear your head or to do more research if you'd would like or check to kind of make a plan for your next big research project there's more value to that than the certain monetary tag of ten thousand dollars per month that they're that we're willing to pay right so there's a higher overall quantitative value you know that other universities wouldn't necessarily offer you that high of a s per month you know without working at all so i think we definitely need to consider kind of the monetary but also implicit values behind what the universities offering you i'd like to know are there any so are you open to being paid a lump sum for your ip in addition to some sort of combination of paid or unpaid time off are you looking for one or the other what specifically are you looking for,0.1997831222959476,460.00574,0.0,0.0,0.0,101.46631000000002,0.5781818181818181,0.27144298688193746,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_B_B_20,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,44,yes i need i need a lump sum for to get to get things going into like i said this hopefully this this whole idea or or or did this whole,0.27318736521741754,504.8286,0.0,0.0,0.0,14.598619999999984,0.6,0.030272452068617558,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_21,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,45,so that would be in addition to the ten thousand,0.2816208415114383,507.86002,0.0,0.0,0.0,2.5,0.5,0.009081735620585268,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_B_B_22,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,46,situation of having this,0.28310944368700014,511.71793,0.0,0.0,0.0,3.6872900000000186,0.5,0.0030272452068617556,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_A_22,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,47,a month if you believe you need over two hundred,0.28327073279796333,512.48,0.0,0.5,1.0,4.160000000000025,0.5,0.009081735620585268,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_B_22,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,48,and and and possibilities of,0.28328710362043014,510.73984,0.0,0.8,1.0,2.390469999999993,0.5,0.004036326942482341,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_A_A_23,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,49,thousand dollars,0.28558951459782156,513.36,0.0,0.0,0.0,0.8799999999999955,0.5,0.0010090817356205853,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_23,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,50,nice sa and then returning,0.28590756673604245,514.82556,0.0,0.8,1.0,1.7749599999999646,0.8,0.004036326942482341,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_23,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,51,in addition to the sixty thousand,0.2860800261324069,515.22003,0.0,0.6666666666666666,1.0,1.860029999999938,0.5,0.005045408678102926,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_24,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,52,the the to health have have the inverse happen so yeah i,0.28719563330387954,526.78705,0.0,0.0,0.0,11.425600000000031,0.5,0.011099899091826437,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_24,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,53,purposes for me relax and and and and get basically get more healthy overall overall and i i don't wanna be stressed out on this thing and then,0.2875509475967449,523.9907,0.0,0.5357142857142857,1.0,7.991799999999898,0.625,0.027245206861755803,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_24,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,54,i mean two hundred and sixty thousand dollars for six months is a lot of money you know that's half a million a year,0.28804987586334413,523.9886,0.0,0.6666666666666666,1.0,7.094600000000014,0.38020833333333337,0.02320887991927346,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_A_A_25,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,55,which think,0.293648396151271,532.557,0.0,0.0,0.0,5.619000000000028,0.5,0.0010090817356205853,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_25,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,56,i do need this i do need this some in order to to to to make this trip happen,0.29365332356259566,531.9003,0.0,0.4736842105263157,1.0,4.953460000000064,0.5,0.018163471241170535,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_25,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,57,is you know up five percent of the united states so i,0.29373724562696746,532.057,0.0,0.8333333333333334,1.0,4.959600000000023,0.5,0.011099899091826437,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_26,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,58,and,0.29681520550649076,532.6993,0.0,0.0,0.0,0.0798999999999523,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_27,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,59,deaf and that's not even you you're not even doing any work for this right you're not going in at nine getting off at five you don't have any responsibilities so i mean just,0.2970802210850346,545.8045,0.0,0.0294117647058823,0.0294117647058823,12.70965000000001,0.49330357142857145,0.03329969727547931,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_A_27,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,60,and counting the know the fact that to put that in perspective,0.2973917237794699,546.92365,0.0,0.1666666666666666,1.0,13.269949999999994,0.5,0.011099899091826437,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_B_27,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,61,one thing i've i was yeah and i i,0.29770587412139304,546.8953,0.0,0.5555555555555556,1.0,12.677999999999995,0.5,0.008072653884964682,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_27,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,62,yeah,0.30406268064983116,546.1217,1.0,0.0,0.0,0.5,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_B_B_28,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,63,could,0.3047725846162493,547.0545,0.0,0.0,0.0,0.1591999999999416,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_29,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,64,half a million dollars for six months of no work is pretty remarkable and the fact that university is willing to offer you that just because you're so valuable to us and you know we've respect to work that you've done i think is pretty pretty generous so mh,0.3049665875021725,594.84015,0.0,0.0,0.0,47.59680000000003,0.6319444444444444,0.04843592330978809,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_B_B_29,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,65,yes,0.30775796044361964,552.4908,1.0,0.0,0.0,0.2395999999999958,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_29,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,66,mh,0.3091825341419339,555.1264,0.0,1.0,1.0,0.3194499999999607,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_29,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,67,the,0.30924398743362486,554.99713,0.0,1.0,1.0,0.0799299999999902,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_30,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,68,mh mh yes i i think i think that's pretty pretty generous i'm just trying to make sure i have sufficient funding for for this whole this whole process to to continue for for this whole time off to to to to be successful i would be willing to maybe i don't maybe quite mean the of the full ten thousand a month you know maybe i could get by with with with like nine thousand per month there's another possibility by the way that i know just we're gauging that i'm gonna be be off like twelve months on on this trip and then nine months nine months of a synthetic and bun wait i i'm gonna be working and,0.3328363882643243,649.52844,0.0,0.0082644628099173,0.0082644628099173,52.285400000000095,0.6198863636363636,0.12108980827447023,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_30,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,69,okay so mh so,0.33446915623909657,648.73175,1.0,0.0,0.0,48.55945000000008,0.75,0.0030272452068617556,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_31,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,70,mh,0.36198033175552463,649.84735,0.0,0.0,0.0,0.3187500000000227,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_31,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,71,i'm gonna be deaf i mean continuous,0.3621017668043028,651.3561,0.0,0.4285714285714285,1.0,1.609640000000013,0.34375,0.006054490413723511,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_31,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,72,sure so,0.36251335057377765,651.3833,0.0,0.5,1.0,0.8984399999999368,0.75,0.0010090817356205853,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_32,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,73,contact c and and inter interacting with my colleagues on these projects while i'm away at least you know touching base checking in touching bases with them sort of being still part of the brain trust as as i'm doing this because i i don't wanna i wanna stay i wanna stay sharp so to speak so i will be occasionally checking in so it's not like i'm gonna be totally gone i i i wanna keep up so to speak well see i'm i'm thinking we could do we could actually i could do like like just like a ten a ten ten month time off with the sa bad and then i could do rather than not i could do a i mean sorry tim my time off with the vacation cut cut that by two and then add two much to my sa article where i'm where i'm actually working on things as a sa article as a researcher as a a,0.362998979288996,719.06,0.0,0.006060606060606,0.006060606060606,67.70389999999998,0.45195312500000007,0.16548940464177597,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_32,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,74,with you know how things are these days with internet and set satellite phones and emails i will still be,0.3632211252742161,658.23285,0.0,0.6,1.0,6.47820999999999,0.5,0.019172552976791123,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_32,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,75,so is that a nine month or twelve month in total time off that you wish the,0.36349054988257656,719.12,0.0,0.7647058823529411,1.0,66.88199999999995,0.5,0.016145307769929364,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_A_A_32,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,76,so,0.4003705904674955,718.8808,1.0,0.0,0.0,0.4783300000000281,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_33,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,77,ten,0.4007705413100081,719.3592,0.0,0.0,0.0,0.2391999999999825,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_A_33,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,78,months if you're not,0.4009038712634999,721.1132,0.0,0.25,1.0,1.754000000000019,0.5,0.0030272452068617556,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_B_33,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,79,a you curious scientist,0.40109383300325757,721.06,0.0,0.5,1.0,1.3599999999999,0.45,0.0030272452068617556,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_34,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,80,i'm working,0.4019856721570491,721.78,0.0,0.0,0.0,0.4800000000000182,0.5,0.0010090817356205853,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_34,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,81,during the article,0.40225322390318663,722.58,0.0,0.0,1.0,0.8000000000000682,0.5,0.00201816347124117,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_A_A_35,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,82,so,0.4028592564781616,723.36725,0.0,0.0,0.0,0.5,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_35,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,83,i'm,0.40288572180505033,722.9946,0.0,1.0,1.0,0.079870000000028,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_36,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,84,gonna be visiting colleagues,0.4029302413008087,724.51263,0.0,0.0,0.0,1.5180299999999534,0.5,0.0030272452068617556,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_A_36,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,85,i,0.4038813877583275,724.8604,0.0,0.0,1.0,0.1594000000000051,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_A_A_37,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,86,think i'll kinda only for those six months so if you wish to kind of take a longer leave of absence then maybe we can lower were that amount or hire that amount and just dip a little bit into the price of the ip portfolio it kind of depends on what you think you would benefit the most from whether that's money from your ip portfolio in a lump sum or kind of more of a monthly payment for you to enjoy on your sa cervical so that is kind of up to you right okay so we can pivot towards we can definitely pivot towards the price of the ip portfolio and then come back to the monthly payment in a little bit to kind of figure out if we have any extra money from number,0.403970237234024,813.02374,0.0,0.0072463768115942,0.0072463768115942,88.16333999999995,0.6411239495798319,0.13824419778002017,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_37,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,87,we've got folks involved with these projects from other universities around the world and i may well do a quick visit to them and see what they're doing and and sort of bounce off bounce ideas off of them so this article will be very viable and i'm willing to do go ahead and do like an eleven months of article and only do i'll only do like a ten ten month show trip is fine i can i can do that yeah i would be very much interested more more so in the in the lump sum to to help get to help make sure everything i got enough funding for for like i say for for this first part first leg of this break i'm taking for the for the the the triple,0.40453343365964334,828.08167,0.0,0.5037037037037037,1.0,102.21087,0.60390625,0.13521695257315844,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_37,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,88,take a transparent route here and let you know that the university is only prepared to pay you for time off for six months so that's all that you're entitled to paid wise however you're entitled to up to an entire year for time off we are authorized to pay you there on so what are you looking at for this considering that yes you are an esteem researcher however the university is being extremely generous by offering you this you know several month long vacation and paid sa tobacco,0.4045924065236878,828.29095,0.0,0.7333333333333333,1.0,102.31435,0.54375,0.08980827447023208,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_37,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,89,okay,0.45193089436726386,811.14355,1.0,0.0,0.0,0.2395500000000083,0.75,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_B_B_38,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,90,i wanna take,0.4615501822961448,828.64026,0.0,0.0,0.0,0.4788200000000415,0.5,0.00201816347124117,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_39,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,91,in which they're not requiring you to work so if you wanna work and that's how you wanna use your medical by all means you're more than welcome to but you could be you know tan on a beach somewhere and you would be getting paid ten thousand a month by the university for that so what number are you thinking about so unfortunately,0.46183262218215587,879.34357,0.0,0.015625,0.015625,50.67542000000003,0.58,0.06357214934409687,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_B_B_39,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,92,okay,0.4677812729478666,839.4997,1.0,0.0,0.0,0.1594000000000051,0.75,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_39,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,93,well,0.4899586037412343,879.20703,0.0,1.0,1.0,0.0795900000000529,0.5,0.0,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_40,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,94,i'm thinking,0.49013602399289175,879.84357,0.0,0.0,0.0,0.397829999999999,0.5,0.0010090817356205853,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_A_A_41,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,95,so unfortunately university's kind of,0.49077823736753706,883.3888,0.0,0.0,0.0,2.790899999999965,0.5249999999999999,0.004036326942482341,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_A_41,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,96,the analysts and evaluator only,0.49148936761279166,885.32416,0.0,0.4,1.0,3.450460000000021,0.5,0.004036326942482341,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_B_41,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,97,in order to like i said to could,0.4922650224208231,885.0954,0.0,0.5,1.0,1.8301400000000283,0.5,0.007063572149344097,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_42,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,98,to have everything funded and then,0.49328514148889824,889.3128,0.0,0.0,0.0,4.217399999999998,0.5,0.005045408678102926,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_42,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,99,to make sure is everything is well well they,0.49350693073845675,889.8128,0.0,0.3333333333333333,1.0,4.319500000000062,0.75,0.008072653884964682,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_42,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,100,value ip portfolio around two hundred thousand however,0.49375622765191507,890.825,0.0,0.375,1.0,4.884450000000015,0.5,0.007063572149344097,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_A_A_43,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,A,101,we're willing,0.4966125933716947,891.545,0.0,0.0,0.0,0.4799999999999045,0.625,0.0010090817356205853,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
20240521_1823_WBLMay69KAN0_Both_B_43,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,Both,B,102,and and i can be i can basically feel feel come comfortable about it and,0.49675578929582537,894.67487,0.0,0.6666666666666666,1.0,3.3529700000000275,0.7,0.014127144298688193,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_Both_A_43,20240521_1823_WBLMay69KAN0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,Both,A,103,to work with you to kind of supplement that value,0.49688014511783213,894.845,0.0,0.8,1.0,3.300000000000068,0.8,0.009081735620585268,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,0,Stage 1
20240521_1823_WBLMay69KAN0_B_B_44,20240521_1823_WBLMay69KAN0,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,B,104,that squeezed buy,0.4986247330005058,896.1119,0.0,0.0,0.0,1.437029999999936,0.5,0.00201816347124117,01HYGHJYVA9ZD9YC05NH69KAN0,5.5,1.25,1,Stage 2
